FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
360759,NT-2014-VQ026-14,NT, ,VQ026-14, ,64.487666000000004,-122.458166000000010,2014,7,15,2014-07-15 00:00:00,,2014-08-28 00:00:00,606.399999999999980,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360760,NT-2014-VQ014-14,NT, ,VQ014-14, ,64.372665999999995,-123.629499999999990,2014,7,1,2014-07-01 00:00:00,,2014-08-29 00:00:00,789.100000000000020,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360762,NT-2016-VQ021-16,NT, ,VQ021-16, ,64.957333000000006,-124.648000000000000,2016,7,14,2016-07-14 00:00:00,,2016-09-08 00:00:00,204.699999999999990,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360764,NT-2016-FS008-16,NT, ,FS008-16, ,63.305666000000002,-122.544332999999990,2016,6,20,2016-06-20 00:00:00,,2016-09-08 00:00:00,5565.800000000000200,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360768,NT-2017-FS019-17,NT, ,FS019-17, ,64.176000000000002,-122.457333000000010,2017,8,15,2017-08-15 00:00:00,,,306.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360770,NT-1994-VQ057-94,NT, ,VQ057-94, ,64.633300000000006,-127.233300000000000,1994,8,4,1994-08-04 00:00:00,,1994-10-05 00:00:00,3664.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360772,NT-1998-VQ011-98,NT, ,VQ011-98, ,64.201999999999998,-128.028099999999990,1998,7,3,1998-07-03 00:00:00,,1998-09-28 00:00:00,3500.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360776,NT-2012-VQ011-12,NT, ,VQ011-12, ,65.053332999999995,-129.276666000000010,2012,6,23,2012-06-23 00:00:00,,2012-07-03 00:00:00,831.399999999999980,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360783,NT-1998-VQ040-98,NT, ,VQ040-98, ,64.299999999999997,-123.883300000000010,1998,8,8,1998-08-08 00:00:00,,1998-09-28 00:00:00,2500.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360784,NT-2014-FS015-14,NT, ,FS015-14, ,63.918332999999997,-123.669000000000000,2014,7,13,2014-07-13 00:00:00,,2014-09-10 00:00:00,2414.599999999999900,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360788,NT-2015-FS072-15,NT, ,FS072-15, ,63.549500000000002,-123.285500000000000,2015,6,29,2015-06-29 00:00:00,,2015-07-17 00:00:00,474.800000000000010,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360790,NT-2016-FS044-16,NT, ,FS044-16, ,63.586333000000003,-123.381333000000000,2016,7,14,2016-07-14 00:00:00,,2016-09-08 00:00:00,2165.300000000000200,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360793,NT-1998-FS050-98,NT, ,FS050-98, ,62.409100000000002,-124.497600000000010,1998,6,6,1998-06-06 00:00:00,,1998-10-01 00:00:00,10094.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360795,NT-1998-FS055-98,NT, ,FS055-98, ,63.049300000000002,-124.429300000000000,1998,7,9,1998-07-09 00:00:00,,1998-10-01 00:00:00,9716.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360797,NT-1998-VQ032-98,NT, ,VQ032-98, ,64.090299999999999,-125.915499999999990,1998,7,20,1998-07-20 00:00:00,,1998-09-28 00:00:00,60000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360802,NT-2013-VQ009-13,NT, ,VQ009-13, ,64.167000000000002,-125.979500000000000,2013,8,10,2013-08-10 00:00:00,,2013-08-29 00:00:00,3754.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360803,NT-2013-VQ002-13,NT, ,VQ002-13, ,63.975833000000002,-124.771666000000000,2013,6,12,2013-06-12 00:00:00,,2013-09-02 00:00:00,13949.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360804,NT-2013-FS067-13,NT, ,FS067-13, ,62.216665999999996,-124.216666000000000,2013,7,7,2013-07-07 00:00:00,,2013-07-19 00:00:00,300.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360805,NT-2014-FS012-14,NT, ,FS012-14, ,62.922499999999999,-124.291000000000000,2014,6,29,2014-06-29 00:00:00,,2014-07-25 00:00:00,756.799999999999950,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360807,NT-2015-VQ006-15,NT, ,VQ006-15, ,64.260000000000005,-126.668166000000000,2015,5,22,2015-05-22 00:00:00,,2015-08-10 00:00:00,708.200000000000050,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360808,NT-2015-VQ003-15,NT, ,VQ003-15, ,63.710000000000001,-125.580000000000000,2015,5,22,2015-05-22 00:00:00,,2015-08-05 00:00:00,1140.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360809,NT-2015-FS005-15,NT, ,FS005-15, ,62.970666000000001,-124.283333000000000,2015,5,21,2015-05-21 00:00:00,,2015-07-31 00:00:00,2714.300000000000200,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360810,NT-2015-FS012-15,NT, ,FS012-15, ,62.853166000000002,-124.848333000000000,2015,5,23,2015-05-23 00:00:00,,2015-07-31 00:00:00,680.899999999999980,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360811,NT-2015-FS074-15,NT, ,FS074-15, ,63.532499999999999,-125.357000000000000,2015,6,29,2015-06-29 00:00:00,,2015-07-31 00:00:00,1692.099999999999900,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360812,NT-2015-FS004-15,NT, ,FS004-15, ,62.418666000000002,-123.735333000000000,2015,5,21,2015-05-21 00:00:00,,2015-07-17 00:00:00,9984.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360813,NT-2016-VQ023-16,NT, ,VQ023-16, ,64.021665999999996,-125.095833000000000,2016,7,14,2016-07-14 00:00:00,,2016-09-08 00:00:00,1997.599999999999900,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360814,NT-2017-VQ032-17,NT, ,VQ032-17, ,64.237333000000007,-126.581833000000000,2017,7,20,2017-07-20 00:00:00,,2017-08-26 00:00:00,2179.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360827,NT-2012-ZF004-12,NT, ,ZF004-12, ,64.054333000000000,-117.307500000000000,2012,5,30,2012-05-30 00:00:00,,2012-07-26 00:00:00,1700.000000000000000,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
360830,NT-2013-ZF048-13,NT, ,ZF048-13, ,63.218165999999997,-116.590833000000000,2013,8,8,2013-08-08 00:00:00,,2013-10-03 00:00:00,1182.000000000000000,H,H, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360832,NT-2014-ZF035-14,NT, ,ZF035-14, ,63.616999999999997,-118.088166000000000,2014,6,26,2014-06-26 00:00:00,,2014-09-08 00:00:00,282988.900000000020000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360834,NT-2014-ZF033-14,NT, ,ZF033-14, ,63.582999999999998,-117.649833000000000,2014,6,26,2014-06-26 00:00:00,,2014-08-25 00:00:00,14932.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360835,NT-2014-ZF117-14,NT, ,ZF117-14, ,64.196665999999993,-118.126833000000000,2014,7,25,2014-07-25 00:00:00,,2014-09-09 00:00:00,4753.699999999999800,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360837,NT-2014-ZF032-14,NT, ,ZF032-14, ,63.751832999999998,-117.566500000000000,2014,6,26,2014-06-26 00:00:00,,2014-08-25 00:00:00,15162.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360838,NT-2014-ZF022-14,NT, ,ZF022-14, ,64.439666000000003,-119.989999999999990,2014,6,17,2014-06-17 00:00:00,,2014-09-08 00:00:00,14158.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360839,NT-2014-ZF071-14,NT, ,ZF071-14, ,63.183332999999998,-116.700000000000000,2014,7,14,2014-07-14 00:00:00,,2014-08-25 00:00:00,13564.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360840,NT-2014-ZF050-14,NT, ,ZF050-14, ,64.728999999999999,-119.335500000000000,2014,6,18,2014-06-18 00:00:00,,2014-09-08 00:00:00,221.300000000000010,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360841,NT-2014-ZF034-14,NT, ,ZF034-14, ,63.670499999999997,-117.817166000000000,2014,6,26,2014-06-26 00:00:00,,2014-08-25 00:00:00,20302.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360843,NT-2015-ZF047-15,NT, ,ZF047-15, ,64.774500000000003,-119.147833000000010,2015,11,24,2015-11-24 00:00:00,,2015-11-27 00:00:00,394.199999999999990,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360844,NT-2015-ZF021-15,NT, ,ZF021-15, ,64.196500000000000,-118.306000000000000,2015,7,11,2015-07-11 00:00:00,,2015-07-21 00:00:00,549.700000000000050,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360845,NT-2016-ZF023-16,NT, ,ZF023-16, ,63.695000000000000,-118.116000000000000,2016,7,12,2016-07-12 00:00:00,,2016-09-12 00:00:00,2662.400000000000100,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360846,NT-2016-ZF031-16,NT, ,ZF031-16, ,64.247166000000007,-119.274833000000000,2016,7,17,2016-07-17 00:00:00,,2016-09-12 00:00:00,4245.199999999999800,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360848,NT-2017-ZF059-17,NT, ,ZF059-17, ,64.350333000000006,-118.893165999999990,2017,8,7,2017-08-07 00:00:00,,2017-10-03 00:00:00,479.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360850,NT-1998-VQ034-98,NT, ,VQ034-98, ,64.590999999999994,-126.142799999999990,1998,7,22,1998-07-22 00:00:00,,1998-09-28 00:00:00,115000.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360854,NT-1998-VQ028-98,NT, ,VQ028-98, ,64.283600000000007,-121.866600000000010,1998,7,13,1998-07-13 00:00:00,,1998-09-28 00:00:00,1000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360855,NT-2014-FS008-14,NT, ,FS008-14, ,64.233333000000002,-121.916666000000010,2014,6,17,2014-06-17 00:00:00,,2014-09-10 00:00:00,18213.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360856,NT-2014-VQ018-14,NT, ,VQ018-14, ,64.250500000000002,-121.462000000000000,2014,7,5,2014-07-05 00:00:00,,2014-08-28 00:00:00,1632.099999999999900,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360858,NT-2015-ZF048-15,NT, ,ZF048-15, ,64.042500000000004,-121.135666000000000,2015,11,26,2015-11-26 00:00:00,,2015-11-27 00:00:00,269.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360859,NT-1996-ZF016-96,NT, ,ZF016-96, ,63.883299999999998,-118.666600000000000,1996,6,28,1996-06-28 00:00:00,,1996-08-21 00:00:00,2600.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360863,NT-2013-ZF008-13,NT, ,ZF008-13, ,63.877665999999998,-118.563333000000000,2013,6,13,2013-06-13 00:00:00,,2013-09-12 00:00:00,8711.700000000000700,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360864,NT-2013-ZF009-13,NT, ,ZF009-13, ,63.863999999999997,-118.519166000000000,2013,6,13,2013-06-13 00:00:00,,2013-07-04 00:00:00,1639.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360865,NT-2014-ZF047-14,NT, ,ZF047-14, ,63.813499999999998,-120.291000000000000,2014,7,3,2014-07-03 00:00:00,,2014-09-08 00:00:00,11528.299999999999000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360866,NT-2014-ZF048-14,NT, ,ZF048-14, ,63.970999999999997,-120.441333000000000,2014,7,3,2014-07-03 00:00:00,,2014-09-08 00:00:00,7601.399999999999600,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360874,NT-2015-FS073-15,NT, ,FS073-15, ,63.855832999999997,-123.922833000000000,2015,6,29,2015-06-29 00:00:00,,2015-07-31 00:00:00,285.399999999999980,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360875,NT-2016-FS007-16,NT, ,FS007-16, ,63.966665999999996,-124.033333000000000,2016,6,20,2016-06-20 00:00:00,,2016-09-08 00:00:00,27570.700000000001000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360881,NT-1998-FS048-98,NT, ,FS048-98, ,62.930100000000003,-123.631100000000000,1998,7,6,1998-07-06 00:00:00,,1998-10-01 00:00:00,25272.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360883,NT-1998-VQ008-98,NT, ,VQ008-98, ,64.150000000000006,-124.650000000000010,1998,7,3,1998-07-03 00:00:00,,1998-09-23 00:00:00,85000.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360884,NT-2014-VQ016-14,NT, ,VQ016-14, ,64.197500000000005,-125.306000000000000,2014,6,30,2014-06-30 00:00:00,,2014-08-29 00:00:00,4987.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360885,NT-2015-FS071-15,NT, ,FS071-15, ,63.186666000000002,-123.840000000000000,2015,6,29,2015-06-29 00:00:00,,2015-07-17 00:00:00,3212.900000000000100,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360886,NT-2015-FS070-15,NT, ,FS070-15, ,62.993333000000000,-123.541666000000010,2015,6,29,2015-06-29 00:00:00,,2015-07-17 00:00:00,342.899999999999980,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360887,NT-2015-FS002-15,NT, ,FS002-15, ,63.237333000000000,-124.185333000000000,2015,5,19,2015-05-19 00:00:00,,2015-07-31 00:00:00,7889.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360889,NT-2016-VQ022-16,NT, ,VQ022-16, ,64.206333000000001,-125.224000000000000,2016,7,13,2016-07-13 00:00:00,,2016-08-19 00:00:00,1645.099999999999900,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360890,NT-1994-FS038-94,NT, ,FS038-94, ,63.983300000000000,-126.216600000000000,1994,7,15,1994-07-15 00:00:00,,1994-09-16 00:00:00,6695.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360892,NT-2012-VQ010-12,NT, ,VQ010-12, ,64.083332999999996,-126.383332999999990,2012,6,23,2012-06-23 00:00:00,,2012-07-03 00:00:00,961.779999999999970,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360898,NT-2013-FS002-13,NT, ,FS002-13, ,63.025333000000003,-123.027000000000000,2013,6,13,2013-06-13 00:00:00,,2013-11-13 00:00:00,48006.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360899,NT-2014-FS036-14,NT, ,FS036-14, ,63.242333000000002,-121.549833000000010,2014,7,24,2014-07-24 00:00:00,,2014-09-10 00:00:00,898.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360901,NT-2015-FS008-15,NT, ,FS008-15, ,63.500000000000000,-121.333333000000000,2015,5,21,2015-05-21 00:00:00,,2015-07-31 00:00:00,1437.099999999999900,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360902,NT-2015-FS006-15,NT, ,FS006-15, ,63.558332999999998,-122.250000000000000,2015,5,21,2015-05-21 00:00:00,,2015-07-31 00:00:00,7002.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360903,NT-2015-FS068-15,NT, ,FS068-15, ,62.949832999999998,-122.714166000000010,2015,6,29,2015-06-29 00:00:00,,2015-07-17 00:00:00,710.600000000000020,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360905,NT-2016-FS034-16,NT, ,FS034-16, ,63.533332999999999,-121.583333000000000,2016,7,13,2016-07-13 00:00:00,,2016-09-08 00:00:00,3290.699999999999800,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360906,NT-2017-FS018-17,NT, ,FS018-17, ,63.473666000000001,-121.466500000000000,2017,8,15,2017-08-15 00:00:00,,,757.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360908,NT-1996-ZF083-96,NT, ,ZF083-96, ,63.149999999999999,-118.599999999999990,1996,7,8,1996-07-08 00:00:00,,1996-08-21 00:00:00,1700.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360916,NT-1999-ZF018-99,NT, ,ZF018-99, ,63.250000000000000,-118.883300000000010,1999,7,20,1999-07-20 00:00:00,,1999-08-31 00:00:00,1000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360920,NT-2012-ZF036-12,NT, ,ZF036-12, ,63.072166000000003,-116.835666000000000,2012,7,10,2012-07-10 00:00:00,,2012-10-04 00:00:00,200.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360921,NT-2012-ZF040-12,NT, ,ZF040-12, ,63.072166000000003,-116.835666000000000,2012,7,15,2012-07-15 00:00:00,,2012-08-30 00:00:00,1151.000000000000000,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
360922,NT-2013-ZF006-13,NT, ,ZF006-13, ,62.540332999999997,-117.082666000000000,2013,6,12,2013-06-12 00:00:00,,2013-07-16 00:00:00,269.000000000000000,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
360923,NT-2014-ZF105-14,NT, ,ZF105-14, ,63.905000000000001,-118.940000000000000,2014,7,25,2014-07-25 00:00:00,,2014-09-09 00:00:00,3122.900000000000100,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360924,NT-2014-ZF046-14,NT, ,ZF046-14, ,62.534666000000001,-117.083000000000000,2014,7,3,2014-07-03 00:00:00,,2014-09-08 00:00:00,109970.300000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360927,NT-1998-FS073-98,NT, ,FS073-98, ,62.950000000000003,-124.700000000000000,1998,7,23,1998-07-23 00:00:00,,1998-10-01 00:00:00,10458.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360932,NT-2015-FS011-15,NT, ,FS011-15, ,62.658332999999999,-124.708500000000000,2015,5,23,2015-05-23 00:00:00,,2015-07-31 00:00:00,907.700000000000050,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360933,NT-2015-VQ008-15,NT, ,VQ008-15, ,63.550832999999997,-125.733666000000000,2015,5,29,2015-05-29 00:00:00,,2015-08-10 00:00:00,2736.300000000000200,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360938,NT-2015-VQ005-15,NT, ,VQ005-15, ,63.296999999999997,-126.205000000000000,2015,5,22,2015-05-22 00:00:00,,2015-08-10 00:00:00,3094.300000000000200,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360941,NT-1996-ZF065-96,NT, ,ZF065-96, ,62.266599999999997,-116.283300000000000,1996,7,1,1996-07-01 00:00:00,,1996-08-22 00:00:00,800.000000000000000,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
360957,NT-1999-ZF027-99,NT, ,ZF027-99, ,62.766599999999997,-116.116600000000010,1999,8,17,1999-08-17 00:00:00,,1999-10-12 00:00:00,1300.000000000000000,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
360959,NT-2012-ZF002-12,NT, ,ZF002-12, ,62.634000000000000,-116.335666000000000,2012,5,30,2012-05-30 00:00:00,,2012-10-10 00:00:00,22011.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360963,NT-2012-ZF026-12,NT, ,ZF026-12, ,62.067833000000000,-115.271000000000000,2012,7,9,2012-07-09 00:00:00,,2012-10-04 00:00:00,2379.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360969,NT-2012-ZF057-12,NT, ,ZF057-12, ,61.882666000000000,-115.944166000000000,2012,8,21,2012-08-21 00:00:00,,2012-10-04 00:00:00,540.500000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360971,NT-2013-ZF036-13,NT, ,ZF036-13, ,62.539499999999997,-116.268833000000000,2013,6,30,2013-06-30 00:00:00,,2013-10-03 00:00:00,6923.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360973,NT-2013-ZF005-13,NT, ,ZF005-13, ,62.367666000000000,-116.854833000000000,2013,6,12,2013-06-12 00:00:00,,2013-07-16 00:00:00,639.000000000000000,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
360976,NT-2014-ZF020-14,NT, ,ZF020-14, ,62.066665999999998,-116.983333000000000,2014,6,17,2014-06-17 00:00:00,,2014-10-03 00:00:00,632984.099999999980000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360977,NT-2014-ZF143-14,NT, ,ZF143-14, ,62.276665999999999,-115.622833000000000,2014,8,24,2014-08-24 00:00:00,,2014-09-08 00:00:00,701.899999999999980,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360978,NT-2014-ZF038-14,NT, ,ZF038-14, ,62.024666000000003,-116.199500000000000,2014,6,28,2014-06-28 00:00:00,,2014-09-08 00:00:00,6435.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360979,NT-2014-ZF021-14,NT, ,ZF021-14, ,62.200000000000003,-117.216666000000000,2014,6,17,2014-06-17 00:00:00,,2014-09-08 00:00:00,6635.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360981,NT-2014-ZF126-14,NT, ,ZF126-14, ,62.437333000000002,-115.865166000000000,2014,8,2,2014-08-02 00:00:00,,2014-09-09 00:00:00,19271.400000000001000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360982,NT-2014-ZF129-14,NT, ,ZF129-14, ,61.868000000000002,-115.254499999999990,2014,8,2,2014-08-02 00:00:00,,2014-09-09 00:00:00,18571.400000000001000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360983,NT-2014-ZF019-14,NT, ,ZF019-14, ,62.016666000000001,-116.816666000000000,2014,6,16,2014-06-16 00:00:00,,2014-09-08 00:00:00,566.000000000000000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360985,NT-2014-ZF128-14,NT, ,ZF128-14, ,62.082833000000001,-115.547666000000010,2014,8,5,2014-08-05 00:00:00,,2014-09-09 00:00:00,4865.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360986,NT-2014-SS014-14,NT, ,SS014-14, ,61.490333000000000,-116.013666000000000,2014,6,15,2014-06-15 00:00:00,,2014-10-03 00:00:00,85425.470000000001000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360992,NT-2015-ZF002-15,NT, ,ZF002-15, ,62.373333000000002,-116.143333000000000,2015,5,22,2015-05-22 00:00:00,,2015-09-15 00:00:00,51251.610000000001000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360994,NT-2015-ZF010-15,NT, ,ZF010-15, ,62.350000000000001,-117.433333000000000,2015,6,10,2015-06-10 00:00:00,,2015-09-15 00:00:00,61658.699999999997000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360996,NT-2015-ZF029-15,NT, ,ZF029-15, ,62.316665999999998,-115.816666000000000,2015,8,3,2015-08-03 00:00:00,,2015-09-15 00:00:00,946.700000000000050,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361000,NT-2016-ZF027-16,NT, ,ZF027-16, ,62.117165999999997,-116.604665999999990,2016,7,13,2016-07-13 00:00:00,,2016-09-12 00:00:00,676.299999999999950,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361002,NT-2016-ZF006-16,NT, ,ZF006-16, ,62.295000000000002,-117.643000000000000,2016,6,29,2016-06-29 00:00:00,,2016-09-12 00:00:00,2166.699999999999800,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361003,NT-2017-ZF048-17,NT, ,ZF048-17, ,62.059666000000000,-115.825000000000000,2017,8,12,2017-08-12 00:00:00,,2017-10-03 00:00:00,2873.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361011,NT-2012-FS010-12,NT, ,FS010-12, ,62.401000000000003,-122.439333000000000,2012,7,7,2012-07-07 00:00:00,,2012-08-12 00:00:00,907.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361018,NT-2013-FS018-13,NT, ,FS018-13, ,62.563166000000002,-122.454500000000000,2013,6,22,2013-06-22 00:00:00,,2013-08-11 00:00:00,20853.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361021,NT-2013-FS012-13,NT, ,FS012-13, ,61.899999999999999,-120.683333000000000,2013,6,22,2013-06-22 00:00:00,,2013-10-23 00:00:00,21042.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361023,NT-2015-FS057-15,NT, ,FS057-15, ,62.441499999999998,-122.661666000000000,2015,6,27,2015-06-27 00:00:00,,2015-07-17 00:00:00,1024.800000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361025,NT-2015-FS018-15,NT, ,FS018-15, ,62.259332999999998,-122.121500000000000,2015,5,24,2015-05-24 00:00:00,,2015-07-17 00:00:00,18705.599999999999000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
361026,NT-2015-FS010-15,NT, ,FS010-15, ,62.866666000000002,-120.866666000000000,2015,5,21,2015-05-21 00:00:00,,2015-07-31 00:00:00,1796.099999999999900,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
361027,NT-2015-FS023-15,NT, ,FS023-15, ,62.437333000000002,-121.714833000000000,2015,5,24,2015-05-24 00:00:00,,2015-07-27 00:00:00,710.700000000000050,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
